message_time,message,label,category
2005-09-20 12:12:40,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,-
2005-09-20 12:24:49,"NULL DISCOVERY INFO Node card VPD check: U11 node in processor card slot J17 do not match. VPD ecid 04D97DB7937BFFFF05071B7054DA, found 04D081A3892FFFFF0D0B1C505AF3",0,-
2005-09-20 12:45:15,"NULL DISCOVERY INFO Node card VPD check: U01 node in processor card slot J08 do not match. VPD ecid 075F04E8A27BFFFF07021C3096ED, found 04D78137922FFFFF040E1C3052ED",0,-
2005-09-20 13:41:08,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,-
2005-09-20 17:55:22,"RAS APP FATAL ciod: Error loading /home/yates//bandwidth.rts: invalid or missing program image, No such file or directory",0,-
2005-09-20 17:59:07,"RAS APP FATAL ciod: Error loading /home/yates//torus-latency.rts: invalid or missing program image, No such file or directory",0,-
2005-09-20 17:59:57,"RAS APP FATAL ciod: Error loading /home/yates//torus-latency.rts: invalid or missing program image, No such file or directory",0,-
2005-09-20 18:07:46,"RAS APP FATAL ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//bandwidth.rts: invalid or missing program image, No such file or directory",0,-
2005-09-20 18:10:34,"RAS APP FATAL ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//torus-latency.rts: invalid or missing program image, No such file or directory",0,-
2005-09-20 18:15:14,RAS APP FATAL ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.05) failed: No such file or directory,0,-
2005-09-20 18:18:55,RAS APP FATAL ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.05) failed: No such file or directory,0,-
2005-09-20 18:21:06,RAS APP FATAL ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.01) failed: No such file or directory,0,-
2005-09-20 18:22:11,RAS APP FATAL ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.08) failed: No such file or directory,0,-
2005-09-20 18:22:57,RAS APP FATAL ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.01) failed: No such file or directory,0,-
2005-09-22 23:22:50,"RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 35, bit 1",0,-
2005-09-23 01:43:14,"RAS KERNEL INFO CE sym 26, at 0x022c3fc0, mask 0x40",0,-
2005-09-23 01:43:18,RAS KERNEL INFO total of 4 ddr error(s) detected and corrected,0,-
2005-09-23 15:52:07,"RAS KERNEL INFO CE sym 27, at 0x166a9f20, mask 0x02",0,-
2005-09-25 10:15:43,"RAS KERNEL INFO CE sym 15, at 0x0bde77e0, mask 0x04",0,-
2005-09-26 10:46:58,"RAS KERNEL INFO CE sym 16, at 0x0149a040, mask 0x80",0,-
2005-09-26 17:23:11,RAS APP FATAL ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:34903: Link has been severed,1,APPSEV
2005-09-28 19:22:37,RAS KERNEL INFO ciod: generated 64 core files for program /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts,0,-
2005-09-29 14:02:35,RAS KERNEL INFO critical input interrupt (unit=0x0b bit=0x06): warning for torus y+ wire,0,-
2005-09-29 15:56:05,"RAS KERNEL INFO CE sym 5, at 0x0e37bbe0, mask 0x40",0,-
2005-09-30 03:06:24,"RAS KERNEL INFO CE sym 4, at 0x18f28be0, mask 0x40",0,-
2005-09-30 14:12:28,"RAS KERNEL INFO CE sym 9, at 0x11b9cc60, mask 0x04",0,-
2005-10-01 05:38:37,"RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/VNM64/vnm.rts: invalid or missing program image, Permission denied",0,-
2005-10-03 14:38:18,"RAS KERNEL INFO CE sym 6, at 0x06ec7a20, mask 0x20",0,-
2005-10-03 16:26:48,RAS KERNEL INFO ciod: generated 108 core files for program /home/spelce1/HPCC_IBM/Urgent/VNM/32K/vnm.rts,0,-
2005-10-04 13:20:24,"RAS KERNEL INFO CE sym 9, at 0x11f82720, mask 0x02",0,-
2005-10-05 04:06:35,"RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied",0,-
2005-10-06 04:24:48,RAS APP FATAL ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:53591: Link has been severed,1,APPSEV
2005-10-07 14:08:14,RAS KERNEL INFO total of 2 ddr error(s) detected and corrected,0,-
2005-10-08 21:37:46,"RAS KERNEL INFO CE sym 20, at 0x0a508740, mask 0x02",0,-
2005-10-08 21:38:44,"RAS KERNEL INFO CE sym 25, at 0x06c27c60, mask 0x40",0,-
2005-10-09 00:49:26,"RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 28, bit 0",0,-
2005-10-10 12:00:06,RAS APP FATAL ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57673: Link has been severed,1,APPSEV
2005-10-12 16:00:22,"RAS KERNEL INFO CE sym 5, at 0x13253280, mask 0x04",0,-
2005-10-12 18:24:07,"RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied",0,-
2005-10-12 18:24:30,"RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied",0,-
2005-10-12 18:25:08,"RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied",0,-
2005-10-13 05:02:14,"RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied",0,-
2005-10-13 05:03:09,"RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied",0,-
2005-10-13 05:59:09,"RAS APP FATAL ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image, No such file or directory",0,-
2005-10-13 23:18:47,"RAS KERNEL INFO CE sym 14, at 0x17086be0, mask 0x02",0,-
2005-10-13 23:30:39,RAS KERNEL INFO suppressing further interrupts of same type,0,-
2005-10-14 00:04:42,RAS KERNEL INFO 4 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,0,-
2005-10-14 22:11:54,"RAS KERNEL INFO CE sym 14, at 0x08d4e740, mask 0x01",0,-
2005-10-15 21:46:23,RAS KERNEL INFO ciod: generated 64 core files for program /home/spelce1/HPCC_IBM/Urgent/COP/64K/opt_co_dc.rts,0,-
2005-10-16 03:01:52,RAS KERNEL INFO ciod: generated 58 core files for program /home/spelce1/HPCC_IBM/Urgent/COP/64K/opt_co_dc.rts,0,-
2005-10-17 05:02:27,RAS KERNEL INFO data cache search parity error detected. attempting to correct,0,-
2005-10-17 05:19:09,RAS KERNEL INFO data cache search parity error detected. attempting to correct,0,-
2005-10-17 05:31:45,RAS KERNEL INFO data cache search parity error detected. attempting to correct,0,-
2005-10-17 05:35:12,RAS KERNEL INFO data cache search parity error detected. attempting to correct,0,-
2005-10-19 05:13:22,"RAS KERNEL INFO CE sym 12, at 0x18e33e80, mask 0x04",0,-
2005-10-19 05:13:24,"RAS KERNEL INFO CE sym 13, at 0x00f254e0, mask 0x20",0,-
2005-10-19 08:08:40,RAS KERNEL INFO shutdown complete,0,-
2005-10-20 08:03:09,"RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",0,-
2005-10-20 08:03:31,"RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",0,-
2005-10-20 20:19:58,RAS KERNEL INFO ciod: generated 64 core files for program /home/rfisher/sodscaling/flash2,0,-
2005-10-21 05:19:37,RAS KERNEL INFO total of 1 ddr error(s) detected and corrected,0,-
2005-10-23 20:05:01,"RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 17, bit 7",0,-
2005-10-25 07:45:36,"RAS APP FATAL ciod: Error loading allreduce_int_V1R1.rts: invalid or missing program image, No such file or directory",0,-
2005-10-27 23:01:50,RAS KERNEL INFO 16 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,0,-
2005-10-28 12:59:40,RAS KERNEL FATAL rts: kernel terminated for reason 1004,1,KERNTERM
2005-10-28 13:00:11,"RAS KERNEL FATAL Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=0064588e 8aff0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1,KERNREC
2005-10-29 21:13:29,"RAS KERNEL INFO CE sym 29, at 0x1b719940, mask 0x02",0,-
2005-10-30 04:36:44,"RAS KERNEL INFO CE sym 27, at 0x1b70b860, mask 0x80",0,-
2005-10-30 08:00:37,"RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/hpcc-1.0.0.102905_opt_essl_cpm: invalid or missing program image, Permission denied",0,-
2005-10-31 05:51:52,"RAS KERNEL INFO CE sym 16, at 0x18fa5d40, mask 0x80",0,-
2005-10-31 06:51:33,"RAS KERNEL INFO 4 ddr errors(s) detected and corrected on rank 0, symbol 24, bit 1",0,-
2005-11-01 02:17:56,RAS KERNEL INFO instruction cache parity error corrected,0,-
2005-11-03 03:57:18,"RAS KERNEL INFO CE sym 30, at 0x1bd2b700, mask 0x04",0,-
2005-11-03 07:02:48,"RAS APP FATAL ciod: Error loading /g/g0/spelce1/HPCC_IBM/Urgent/COP/64K/RandomAccess.64R.rts: invalid or missing program image, Permission denied",0,-
2005-11-03 08:47:46,"RAS APP FATAL ciod: Error loading /home.old/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDGbglV: invalid or missing program image, No such file or directory",0,-
2005-11-03 14:43:50,RAS KERNEL INFO iar 00106210 dear 0244c1dc,0,-
2005-11-03 14:44:20,RAS KERNEL INFO 640404 floating point alignment exceptions,0,-
2005-11-03 14:44:59,RAS KERNEL INFO iar 00106210 dear 0244c20c,0,-
2005-11-03 14:45:13,RAS KERNEL INFO iar 00106228 dear 0244c1ec,0,-
2005-11-03 14:46:36,RAS KERNEL INFO iar 00106210 dear 0244c20c,0,-
2005-11-03 14:47:21,RAS KERNEL INFO iar 00106228 dear 0244c1ec,0,-
2005-11-03 14:48:07,RAS KERNEL INFO iar 00106228 dear 0244c1ec,0,-
2005-11-03 14:48:35,RAS KERNEL INFO 640404 floating point alignment exceptions,0,-
2005-11-03 14:48:45,RAS KERNEL INFO iar 00106228 dear 0244c21c,0,-
2005-11-03 14:49:28,RAS KERNEL INFO iar 001061dc dear 0244c22c,0,-
2005-11-03 14:49:30,RAS KERNEL INFO iar 001061dc dear 0244c22c,0,-
2005-11-03 14:50:19,RAS KERNEL INFO iar 001061dc dear 0244c25c,0,-
2005-11-03 14:50:29,RAS KERNEL INFO iar 001061dc dear 0244c22c,0,-
2005-11-03 14:50:49,RAS KERNEL INFO iar 00106228 dear 0244c1ec,0,-
2005-11-03 14:51:56,RAS KERNEL INFO iar 00106210 dear 0244c20c,0,-
2005-11-03 14:51:59,RAS KERNEL INFO iar 00106228 dear 0244c1ec,0,-
2005-11-03 14:53:08,RAS KERNEL INFO iar 001061dc dear 0244c22c,0,-
2005-11-03 14:53:29,RAS KERNEL INFO iar 00105e94 dear 02f5883c,0,-
2005-11-03 14:53:37,RAS KERNEL INFO iar 001061dc dear 0244c22c,0,-
2005-11-03 14:54:37,RAS KERNEL INFO iar 001061dc dear 0244c28c,0,-
2005-11-03 15:05:42,RAS KERNEL INFO 640764 floating point alignment exceptions,0,-
2005-11-03 15:07:24,RAS KERNEL INFO iar 00106210 dear 0244c20c,0,-
2005-11-03 15:07:31,RAS KERNEL INFO iar 00106210 dear 0244c1dc,0,-
2005-11-03 15:08:28,RAS KERNEL INFO iar 00106210 dear 0244c1dc,0,-
2005-11-03 15:10:01,RAS KERNEL INFO iar 001061dc dear 0244c25c,0,-
2005-11-03 15:10:44,RAS KERNEL INFO iar 001061dc dear 0244c22c,0,-
2005-11-03 15:12:10,RAS KERNEL INFO iar 00106228 dear 0244c21c,0,-
2005-11-03 15:13:56,RAS KERNEL INFO iar 00106210 dear 0244c23c,0,-
2005-11-03 15:14:13,RAS KERNEL INFO iar 00106210 dear 0244c23c,0,-
2005-11-03 15:14:18,RAS KERNEL INFO iar 00106210 dear 0244c26c,0,-
2005-11-03 15:15:44,RAS KERNEL INFO iar 00106228 dear 0244c27c,0,-
2005-11-03 15:16:14,RAS KERNEL INFO iar 00106228 dear 0244c27c,0,-
2005-11-03 15:22:02,RAS KERNEL INFO iar 00106568 dear 02494bbc,0,-
2005-11-03 15:22:37,RAS KERNEL INFO 487476 floating point alignment exceptions,0,-
2005-11-03 15:23:16,RAS KERNEL INFO iar 00106580 dear 02494bcc,0,-
2005-11-03 15:23:22,RAS KERNEL INFO iar 00106568 dear 02494bbc,0,-
2005-11-03 15:24:28,RAS KERNEL INFO iar 00106580 dear 02494bcc,0,-
2005-11-03 15:24:44,RAS KERNEL INFO iar 00106534 dear 02494c0c,0,-
2005-11-03 15:25:19,RAS KERNEL INFO iar 00106534 dear 02494c0c,0,-
2005-11-03 15:27:09,RAS KERNEL INFO iar 00106568 dear 02494bec,0,-
2005-11-03 15:27:11,RAS KERNEL INFO iar 00106568 dear 02494bec,0,-
2005-11-03 15:28:57,RAS KERNEL INFO iar 00106534 dear 02494c3c,0,-
2005-11-03 15:28:59,RAS KERNEL INFO iar 00106580 dear 02494bfc,0,-
2005-11-03 15:30:33,RAS KERNEL INFO iar 00106534 dear 02494c3c,0,-
2005-11-03 15:30:44,RAS KERNEL INFO iar 00106534 dear 02494c3c,0,-
2005-11-03 15:33:26,RAS KERNEL INFO iar 00106580 dear 02494c2c,0,-
2005-11-03 15:44:40,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 15:45:13,RAS KERNEL INFO iar 00106568 dear 045e140c,0,-
2005-11-03 15:46:32,RAS KERNEL INFO iar 00106580 dear 045e141c,0,-
2005-11-03 15:48:13,RAS KERNEL INFO iar 00106580 dear 045e141c,0,-
2005-11-03 15:48:52,RAS KERNEL INFO iar 00106580 dear 045e141c,0,-
2005-11-03 15:50:28,RAS KERNEL INFO iar 00106568 dear 045e147c,0,-
2005-11-03 15:50:38,RAS KERNEL INFO iar 00106580 dear 045e148c,0,-
2005-11-03 16:17:27,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:18:51,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:20:27,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:22:32,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:22:58,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:23:05,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:25:54,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:29:28,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:31:55,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:45:41,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 16:49:01,RAS KERNEL INFO 2354412 floating point alignment exceptions,0,-
2005-11-03 17:11:32,RAS KERNEL INFO 62500 floating point alignment exceptions,0,-
2005-11-03 17:13:09,RAS KERNEL INFO 62500 floating point alignment exceptions,0,-
2005-11-04 08:58:46,RAS KERNEL INFO iar 00106570 dear 0245a10c,0,-
2005-11-04 09:00:37,RAS KERNEL INFO iar 00106588 dear 0245a17c,0,-
2005-11-04 09:30:57,RAS KERNEL INFO iar 0010662c dear 0245ccfc,0,-
2005-11-04 09:31:59,RAS KERNEL INFO iar 00106bd8 dear 0245ce0c,0,-
2005-11-04 09:32:23,RAS KERNEL INFO iar 00106834 dear 0245ccfc,0,-
2005-11-04 09:38:52,RAS KERNEL INFO iar 00106bd8 dear 0245cd8c,0,-
2005-11-04 09:39:14,RAS KERNEL INFO iar 0010682c dear 0245ccfc,0,-
2005-11-04 09:39:49,RAS KERNEL INFO iar 00106b8c dear 0245ce8c,0,-
2005-11-04 09:42:58,RAS KERNEL INFO iar 0010681c dear 02f692fc,0,-
2005-11-04 09:43:20,RAS KERNEL INFO iar 00106b8c dear 0245cf5c,0,-
2005-11-04 09:43:35,RAS KERNEL INFO iar 00106bc0 dear 0245cdec,0,-
2005-11-04 09:51:46,RAS KERNEL INFO iar 00106834 dear 0245cd0c,0,-
2005-11-04 09:52:16,RAS KERNEL INFO iar 00106bd8 dear 0245cf3c,0,-
2005-11-04 09:52:18,RAS KERNEL INFO iar 0010686c dear 02f6930c,0,-
2005-11-04 09:52:27,RAS KERNEL INFO iar 0010686c dear 02f6951c,0,-
2005-11-04 10:00:07,RAS KERNEL INFO iar 00106704 dear 0245b80c,0,-
2005-11-04 10:00:12,RAS KERNEL INFO iar 0010639c dear 0245b71c,0,-
2005-11-04 10:00:57,RAS KERNEL INFO iar 00106704 dear 0245b83c,0,-
2005-11-04 10:01:48,RAS KERNEL INFO iar 001063a0 dear 02f67e4c,0,-
2005-11-04 10:01:53,RAS KERNEL INFO iar 001064fc dear 0245b64c,0,-
2005-11-04 10:01:59,RAS KERNEL INFO iar 0010671c dear 0245b72c,0,-
2005-11-04 10:05:43,RAS KERNEL INFO 16604010 floating point alignment exceptions,0,-
2005-11-04 10:05:43,RAS KERNEL INFO 16469355 floating point alignment exceptions,0,-
2005-11-04 10:06:00,RAS KERNEL INFO iar 00106390 dear 02f67cfc,0,-
2005-11-04 10:06:05,RAS KERNEL INFO iar 00106704 dear 0245b6bc,0,-
2005-11-04 10:06:28,RAS KERNEL INFO iar 00106168 dear 0245b64c,0,-
2005-11-04 10:06:49,RAS KERNEL INFO iar 0010635c dear 0245b62c,0,-
2005-11-04 10:06:53,RAS KERNEL INFO iar 00106704 dear 0245b77c,0,-
2005-11-04 10:14:34,RAS KERNEL INFO iar 00105fd4 dear 0245a09c,0,-
2005-11-04 10:14:43,RAS KERNEL INFO iar 00105fd4 dear 0245a09c,0,-
2005-11-04 10:15:04,RAS KERNEL INFO iar 001061e4 dear 0245a09c,0,-
2005-11-04 10:15:25,RAS KERNEL INFO iar 001061ec dear 02f6668c,0,-
2005-11-04 10:16:09,RAS KERNEL INFO iar 001061ec dear 02f6668c,0,-
2005-11-04 10:55:52,RAS KERNEL INFO iar 00106988 dear 02f7bd6c,0,-
2005-11-04 10:56:33,RAS KERNEL INFO iar 00106cf8 dear 0246f9fc,0,-
2005-11-04 11:11:41,RAS KERNEL INFO 54004554 floating point alignment exceptions,0,-
2005-11-04 11:12:33,RAS KERNEL INFO iar 001069a8 dear 02f7bd7c,0,-
2005-11-04 13:33:20,RAS KERNEL INFO iar 001066c4 dear 0252528c,0,-
2005-11-04 13:53:25,RAS KERNEL INFO iar 00106678 dear 0252523c,0,-
2005-11-04 14:09:39,RAS KERNEL INFO ciod: generated 128 core files for program /g/g20/valone1/SPaSM-shock/SPaSM_mpi,0,-
2005-11-04 14:12:33,RAS KERNEL INFO iar 001066ac dear 0252523c,0,-
2005-11-04 14:19:27,RAS KERNEL INFO iar 001066c4 dear 0252523c,0,-
2005-11-04 14:20:11,RAS KERNEL INFO iar 001066ac dear 025252bc,0,-
2005-11-04 14:20:17,RAS KERNEL INFO iar 001066c4 dear 0252529c,0,-
2005-11-04 15:33:47,RAS KERNEL INFO iar 00106570 dear 0245a5bc,0,-
2005-11-04 15:34:33,RAS KERNEL INFO iar 0010653c dear 0245a63c,0,-
2005-11-04 15:50:49,RAS KERNEL INFO 407736 floating point alignment exceptions,0,-
2005-11-04 15:53:55,RAS KERNEL INFO 428412 floating point alignment exceptions,0,-
2005-11-04 15:54:06,RAS KERNEL INFO 441348 floating point alignment exceptions,0,-
2005-11-04 15:54:42,RAS KERNEL INFO iar 001061d4 dear 024696cc,0,-
2005-11-04 15:54:46,RAS KERNEL INFO iar 00106348 dear 024696bc,0,-
2005-11-04 15:54:56,RAS KERNEL INFO iar 00106204 dear 02f75edc,0,-
2005-11-04 20:01:23,RAS KERNEL INFO instruction cache parity error corrected,0,-
2005-11-05 07:57:31,"RAS KERNEL INFO CE sym 34, at 0x11e7ed80, mask 0x80",0,-
2005-11-05 11:24:43,"RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 6",0,-
2005-11-07 04:32:10,"RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied",0,-
2005-11-07 04:34:41,"RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied",0,-
2005-11-07 16:13:50,RAS KERNEL INFO iar 00105e84 dear 0244f29c,0,-
2005-11-08 06:06:28,"RAS KERNEL INFO CE sym 30, at 0x042358a0, mask 0x20",0,-
2005-11-08 09:13:47,RAS KERNEL INFO ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi,0,-
2005-11-08 10:09:13,RAS KERNEL INFO iar 001061e8 dear 0247012c,0,-
2005-11-08 10:09:37,RAS KERNEL INFO iar 001061e8 dear 0247015c,0,-
2005-11-08 10:09:44,RAS KERNEL INFO iar 00106200 dear 0247016c,0,-
2005-11-08 10:09:51,RAS KERNEL INFO iar 001061b4 dear 024701dc,0,-
2005-11-08 10:16:42,RAS KERNEL INFO iar 00106200 dear 0247019c,0,-
2005-11-08 10:16:45,RAS KERNEL INFO iar 00105e84 dear 024701dc,0,-
2005-11-08 10:24:52,RAS KERNEL INFO iar 001061e8 dear 0247015c,0,-
2005-11-08 11:18:43,RAS KERNEL INFO iar 001061e8 dear 0247015c,0,-
2005-11-08 11:18:48,RAS KERNEL INFO iar 001061e8 dear 0247012c,0,-
2005-11-08 11:18:59,RAS KERNEL INFO iar 001061b4 dear 0247017c,0,-
2005-11-08 11:19:02,RAS KERNEL INFO iar 001061b4 dear 024701ac,0,-
2005-11-08 11:19:04,RAS KERNEL INFO iar 001061b4 dear 0247017c,0,-
2005-11-08 11:19:19,RAS KERNEL INFO iar 00106200 dear 0247019c,0,-
2005-11-08 11:27:24,RAS KERNEL INFO iar 001061e8 dear 0247015c,0,-
2005-11-08 11:27:41,RAS KERNEL INFO iar 001061b4 dear 0247017c,0,-
2005-11-08 17:25:23,"RAS KERNEL FATAL Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00589370 90990003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1,KERNREC
2005-11-09 00:40:12,RAS KERNEL FATAL program interrupt: privileged instruction...0,0,-
2005-11-09 15:39:23,RAS KERNEL INFO iar 00106ba0 dear 0246de3c,0,-
2005-11-09 15:45:41,RAS KERNEL INFO iar 00106b98 dear 0246dd9c,0,-
2005-11-09 15:46:03,RAS KERNEL INFO iar 00106c0c dear 0246de1c,0,-
2005-11-09 16:25:45,RAS KERNEL INFO iar 00106448 dear 0246db5c,0,-
2005-11-09 16:25:46,RAS KERNEL INFO iar 00106448 dear 0246dbec,0,-
2005-11-09 16:28:29,"RAS KERNEL INFO CE sym 25, at 0x10e1bce0, mask 0x40",0,-
2005-11-09 16:36:44,RAS KERNEL INFO iar 00106288 dear 02f7a0fc,0,-
2005-11-09 18:47:34,RAS KERNEL INFO iar 00113890 dear 0fee9c3c,0,-
2005-11-09 18:47:48,RAS KERNEL INFO iar 00113898 dear 0fee9c4c,0,-
2005-11-09 21:46:07,RAS KERNEL INFO 5 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,0,-
2005-11-10 04:07:15,RAS KERNEL INFO 3 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,0,-
2005-11-10 04:07:18,"RAS KERNEL INFO CE sym 6, at 0x00e462c0, mask 0x02",0,-
2005-11-10 04:07:36,"RAS KERNEL INFO CE sym 25, at 0x00e19cc0, mask 0x10",0,-
2005-11-10 12:11:52,"RAS KERNEL INFO CE sym 15, at 0x1bb2fe80, mask 0x02",0,-
2005-11-10 19:38:42,RAS KERNEL FATAL rts: kernel terminated for reason 1004,1,KERNTERM
2005-11-10 23:03:41,RAS KERNEL INFO iar 00106274 dear 0246da8c,0,-
2005-11-10 23:04:01,RAS KERNEL INFO iar 00106448 dear 0246dacc,0,-
2005-11-10 23:04:09,RAS KERNEL INFO iar 00106298 dear 02f7a18c,0,-
2005-11-11 04:39:52,RAS KERNEL INFO ciod: generated 128 core files for program /bgl/apps/followup/SPaSM_static/SPaSM_mpi.new_comp,0,-
2005-11-14 18:25:42,"RAS KERNEL FATAL Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1,KERNREC
2005-11-15 05:41:23,"RAS KERNEL INFO critical input interrupt (unit=0x0b bit=0x0a): warning for torus z+ wire, suppressing further interrupts of same type",0,-
2005-11-15 07:53:03,RAS KERNEL INFO ciod: generated 64 core files for program /bgl/apps/followup/hellow/a.out.1111,0,-
2005-11-15 07:53:59,RAS KERNEL INFO ciod: generated 64 core files for program /bgl/apps/followup/hellow/a.out.1111,0,-
2005-11-15 09:43:17,"NULL DISCOVERY INFO Node card VPD check: U11 node in processor card slot J04 do not match. VPD ecid 04D58088CB2FFFFF08031C104CE9, found 04CA80D8012FFFFF08061A8094CB",0,-
2005-11-15 19:19:28,RAS KERNEL FATAL rts: kernel terminated for reason 1004,1,KERNTERM
2005-11-15 19:21:18,"RAS KERNEL FATAL Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1,KERNREC
2005-11-17 05:35:26,RAS KERNEL INFO 18507114 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 198 seconds,0,-
2005-11-17 06:16:12,RAS KERNEL INFO 26741629 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 268 seconds,0,-
2005-11-18 05:35:35,"RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001b0",0,-
2005-11-18 07:14:13,"RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001b0",0,-
2005-11-18 07:40:34,"RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001b0",0,-
2005-11-20 20:07:39,"RAS KERNEL INFO CE sym 28, at 0x1efc7020, mask 0x20",0,-
2005-11-20 21:04:47,RAS KERNEL INFO ciod: generated 128 core files for program /g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV,0,-
2005-11-21 05:26:32,"RAS KERNEL INFO ciod: Received signal 15, code=0, errno=0, address=0x000001b0",0,-
2005-11-21 06:41:29,RAS KERNEL INFO MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),0,-
2005-11-21 06:56:03,RAS KERNEL INFO MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),0,-
2005-11-21 06:57:50,RAS KERNEL INFO MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),0,-
